temp_min,temp_max,rain,wind_gust,wind_speed,humidity,pressure,clouds,CloudBurstToday,CloudBurstTomorrow
19.5,23.9,0,35,15,72,1014.8,7,0,0
17.8,24.4,0,39,13,67,1015.5,7,0,0
14.7,26.1,0,33,19,71,1015.9,3,0,0
16,25.8,0,39,24,69,1018.7,4,0,0
17.7,21.1,25.6,39,28,91,1015,8,1,0
15.7,20.8,14.8,63,31,90,1007.8,8,1,0
15.5,22.5,17,39,22,67,1017.8,3,1,0
15.5,22.3,0,44,28,67,1022.3,7,0,0
13.7,22,0,54,31,62,1028.2,2,0,0
14.9,21.8,0,43,31,64,1021.7,1,0,0
16.6,25.9,0,37,17,82,1012.9,7,0,0
15.6,21.9,0,37,22,53,1016.9,NA,0,0
12.7,21.8,0,33,22,60,1019,NA,0,0
15.5,24.3,0,30,13,58,1020.7,NA,0,0
13.5,29.9,0,37,19,74,1017.9,3,0,0
13,28.2,3,41,19,75,1024.1,0,1,0
15.8,27.6,0,69,39,58,1015.5,2,0,0
11.4,20.8,10,35,15,67,1011.4,1,1,0
12.4,19.1,NA,26,15,77,1023.3,NA,NA,0
9.4,21,0.4,26,9,79,1023.8,7,0,0
11.2,21,0,35,20,69,1024.7,4,0,0
14.1,23.6,0,30,11,78,1021,6,0,0
12.3,26.7,0,35,19,73,1019.2,NA,0,0
14.2,28.2,0,50,30,82,1017.1,0,0,0
16,29.2,0.2,72,24,48,1013,NA,0,0
16.4,21.7,0.2,30,17,68,1019.3,NA,0,0
10.9,25.5,0,63,33,70,1016.3,2,0,0
15.3,26,0.4,61,24,46,1012.9,6,0,0
13.5,26.3,0,24,6,66,1017.3,0,0,0
13.7,27.4,0,28,11,75,1019.9,0,0,0
8.4,16.5,13.4,37,24,86,1032,7,1,0
10.8,19.6,0.6,39,15,51,1035,6,0,0
8.2,23.2,0,22,7,76,1033.7,0,0,0
10.2,25.4,0,35,24,67,1030.9,0,0,0
12.5,24.8,0,57,31,47,1025.4,NA,0,0
16.9,27.2,0,54,30,48,1022.4,NA,0,0
14.7,21.2,0,31,20,80,1026,7,0,0
11.1,23.4,0,24,13,79,1027,7,0,0
12,25.3,0,24,11,74,1023.4,1,0,0
11.2,18.2,22.8,35,13,78,1022.6,7,1,0
6.2,18.3,1.6,52,28,77,1024.8,7,1,0
10.7,15.4,1.6,69,39,63,1017.5,7,1,0
12.4,20.7,0.2,72,35,55,1014.6,3,0,0
14.4,22.3,0,63,37,43,1014.8,5,0,0
10.7,20.6,0,31,6,75,1022.6,1,0,0
10.6,18.2,2.6,37,26,85,1027.9,7,1,0
11.9,17.8,0.2,20,7,85,1026.8,7,0,0
9.4,19.2,0,33,11,73,1024.6,5,0,0
4.6,17,1.6,54,28,68,1023.7,0,1,0
9.4,18.3,0,61,31,58,1020.1,NA,0,0
11.4,20.5,0,70,52,54,1015.7,5,0,0
10.9,15.1,34.6,30,15,76,1029.9,7,1,0
10.1,14.8,0,20,9,68,1033.6,7,0,0
9.5,15.1,0,17,11,85,1036.2,8,0,0
5.7,17.5,0,43,22,87,1032.6,0,0,0
10.8,12.6,11.2,70,35,57,1014.1,7,1,0
8.9,15.3,0,37,22,71,1024.6,7,0,0
10.4,14.1,0,31,15,84,1026.4,7,0,0
3.4,16.5,10,33,19,86,1023.2,2,1,0
5.2,16.6,0,54,24,72,1020.4,7,0,0
8.9,15.4,0,65,35,61,1013.2,7,0,0
9.3,15.6,4,39,11,83,1023,7,1,0
8.1,14.8,1,46,15,69,1024.7,6,0,0
7.7,12.5,1.2,35,24,47,1032.9,7,1,0
4.4,14.3,0,33,11,74,1031.1,7,0,0
6.1,14.3,0,61,30,67,1021.5,3,0,0
10.7,14,0,61,33,66,1007.4,7,0,0
8.7,14,2.6,31,20,81,1030.2,5,1,0
5.4,13.6,0,22,17,93,1036.1,6,0,0
5.7,12.1,0,24,0,88,1036.3,7,0,0
2.3,14.5,0,35,13,82,1033,NA,0,0
5.4,16.5,NA,63,28,72,1025.3,NA,NA,0
8.8,17.2,3.4,56,28,81,1024.8,6,1,0
8.9,15,1.2,46,22,73,1018.2,7,1,0
4.1,15,0.2,39,19,72,1022.8,2,0,0
6.8,16.4,0,41,13,76,1027.3,7,0,0
7.2,17.6,0,26,11,83,1033.1,NA,0,0
8.3,16.7,0,20,9,86,1033.3,NA,0,0
4,16.5,0,26,9,91,1031.4,2,0,0
5.6,15.1,0,39,20,76,1027.2,7,0,0
7.3,15.8,21.4,41,24,74,1031.1,7,1,0
8.5,15.1,0,33,20,77,1030.5,3,0,0
3.7,14.2,0,22,9,90,1026.9,4,0,0
3.1,12.5,0,54,30,81,1021.7,7,0,0
6.8,13.8,2.2,48,26,66,1018.4,4,1,0
6.3,16,0,72,37,67,1022.9,2,0,0
5.5,16.6,3.6,44,31,91,1026.3,0,1,0
8.4,14,7.8,56,35,71,1022.1,7,1,0
7.8,16.2,0,63,43,52,1015.4,0,0,0
11.1,21.2,0,78,37,58,1006.3,7,0,0
8.8,15.1,NA,48,31,59,1020,NA,NA,0
6.6,15.3,0.8,57,35,59,1023.5,6,0,0
9.3,17.8,0,76,48,54,1021,6,0,0
7.7,15.1,9.6,50,24,83,1019,6,1,0
9,15.3,0,22,9,62,1026.6,NA,0,0
5.3,19.2,0,48,30,61,1023.6,NA,0,0
9.9,22.3,0,52,22,52,1021.6,1,0,0
12.5,24.1,0,83,48,35,1018,NA,0,0
15.9,20,0,98,31,26,1000.5,7,0,0
7.5,18.9,2.4,33,22,64,1024.5,6,1,0
7.7,21.8,0,33,13,72,1025.5,0,0,0
8.7,14.8,5.6,63,20,64,1014.3,4,1,0
10.9,16.7,2.8,26,17,79,1020.4,7,1,0
11.3,17.6,4.6,20,6,77,1017.7,8,1,0
11.6,22.4,0.4,59,41,81,1014.7,7,0,0
7.9,15.2,1.4,56,35,53,1016.8,5,1,0
6.3,18,0.4,28,7,58,1023,7,0,0
7,21.5,0,96,46,46,1017.4,3,0,0
15.2,26.6,0,70,28,24,1006.9,7,0,0
10,18.2,NA,37,20,66,1030.7,NA,NA,0
11.6,22.2,0.2,41,19,68,1032.9,7,0,0
9.9,27.2,0,50,24,49,1025,NA,0,0
16.9,31.4,0,69,39,31,1013.4,2,0,0
9.2,16.3,5,28,11,71,1017.2,7,1,0
6.9,13.4,2.4,48,26,80,1010.2,7,1,0
12.1,26.7,1.8,76,43,35,1018.2,7,1,0
8.6,17.2,2,41,22,64,1020.8,6,1,0
9,21.4,0,26,9,73,1021.2,7,0,0
8.1,18.6,4.2,33,13,68,1023.8,7,1,0
8.5,23.4,0,59,33,39,1024.6,7,0,0
13,22.7,0,76,35,40,1017.6,6,0,0
9.3,25.4,5.2,52,24,68,1021.3,6,1,0
13.2,32,0,50,28,40,1013.6,1,0,0
12.8,16,3.2,70,37,74,1007.9,7,1,0
10.6,16.8,0.6,35,22,80,1018.9,7,0,0
10.4,22,0,43,22,55,1018.9,NA,0,0
12.1,29.1,0,54,30,47,1015.4,NA,0,0
19.9,26.8,0,63,28,26,1010.2,NA,0,0
12.3,23,1.6,37,22,78,1011.8,6,1,0
12.5,18.9,0.4,63,30,51,1018,3,0,0
9.5,19.3,0,35,17,79,1026.6,NA,0,0
17.2,26.8,5.4,93,39,31,1015.2,7,1,0
11.9,19.8,0,46,26,46,1024,7,0,0
10.4,19.6,0,31,19,59,1019.7,3,0,0
10.8,19.8,0,33,13,65,1016.1,6,0,0
12.3,19.3,0.4,46,28,57,1016,7,0,0
12.5,19,0,30,19,72,1016.8,NA,0,0
10.6,19.7,0,46,24,87,1014.6,NA,0,0
11.3,24,0.8,44,28,58,1021,3,0,0
12.3,28.1,0,57,44,41,1020.4,7,0,0
17,20.9,0,74,35,56,1013.1,6,0,0
11.8,21.7,0,41,22,57,1020.2,6,0,0
14.5,21.8,0,31,20,67,1020.2,8,0,0
13.3,34.5,0,52,20,61,1012.7,NA,0,0
16.4,21.8,0,33,19,73,1016,NA,0,0
15.3,28.1,4.8,30,19,79,1015.3,8,1,0
17.8,39.6,0,61,35,59,1009,0,0,0
24.1,27.7,0.6,33,17,58,1008.9,7,0,0
15.4,25.3,0,50,20,63,1013.7,NA,0,0
15.3,22.2,0,48,20,50,1017.5,NA,0,0
13.7,37.1,0,37,15,50,1016.2,2,0,0
19.5,41.1,0,69,39,23,1008.8,NA,0,0
20,25.7,0,43,30,68,1014.7,NA,0,0
16.7,25.7,0,50,33,69,1023.3,NA,0,0
16.2,30.3,0,35,26,70,1018.4,0,0,0
18.3,30.3,0,61,39,65,1003.4,NA,0,0
13.1,21,0.2,52,15,68,1005.2,7,0,0
14.2,27.2,0.2,33,20,51,1009.3,1,0,0
17.3,39.4,0,67,35,19,1003.4,NA,0,0
16.6,24.1,0,48,26,54,1011.3,NA,0,0
16.2,20.8,0,48,17,70,1013.5,NA,0,0
14.1,21.8,0,41,22,52,1020.3,NA,0,0
12.5,27.7,0,46,28,60,1017.8,1,0,0
14.9,25.5,0,37,19,64,1016.2,NA,0,0
15.6,40.8,0,52,28,62,1007.9,6,0,0
20.5,25.9,0,56,19,50,999.6,2,0,0
16.9,23,0,46,26,57,1015.1,NA,0,0
14.5,25,0,37,17,57,1016.8,NA,0,0
17.1,25.7,0,39,26,72,1012.3,7,0,0
17.9,26.3,0,41,28,61,1011.8,7,0,0
16.5,24.6,0,48,31,57,1018.6,5,0,0
15,36.6,0,54,26,63,1014,0,0,0
14.5,21.7,7.2,48,30,59,1013.2,7,1,0
12.2,29.1,0,33,11,56,1014.9,1,0,0
16.2,24.7,0,81,20,58,1010.7,7,0,0
14.4,25.1,0.4,54,33,60,1022.3,1,0,0
14.9,26.9,0,48,22,59,1025.4,NA,0,0
13.9,29.1,0,31,15,66,1022.8,NA,0,0
17.3,32.7,0,43,13,51,1020.9,0,0,0
18,33.6,0,63,20,48,1019.4,0,0,0
18.8,33.8,0,52,19,51,1017.1,2,0,0
22,35.5,0,39,15,49,1016.4,NA,0,0
21.1,33,0,30,20,82,1019.5,7,0,0
21.9,35.8,0,63,22,40,1016.4,NA,0,0
23.3,35.4,0,43,26,65,1016.3,NA,0,0
20.6,37.1,0,37,19,73,1016.8,NA,0,0
22.3,36.2,0,59,31,46,1015.3,1,0,0
26.5,27.2,0,54,30,41,1007.6,6,0,0
16.1,24.2,0.2,39,26,61,1015,7,0,0
11.4,24,1.6,33,11,69,1024.7,1,1,0
13,28.8,0,59,31,65,1021.5,1,0,0
16.2,23.8,0,96,65,53,1005.8,7,0,0
14.7,20.5,0.4,43,15,67,1012.8,3,0,0
14.8,24.2,0,48,33,61,1015.8,NA,0,0
16.5,25.7,0,56,24,55,1012.6,NA,0,0
13.7,23.8,0,30,7,68,1019.6,3,0,0
16.2,31.4,0,48,28,61,1015.9,1,0,0
9.5,20.1,NA,33,20,77,1019.1,NA,NA,0
11.7,19.9,0.6,41,20,87,1017.8,7,0,0
14,17.8,0.2,44,28,53,1025,7,0,0
10.2,21,0,30,13,70,1029.7,1,0,0
16.9,23.3,5.2,28,17,79,1025.9,7,1,0
14.1,23.5,0,31,15,79,1026.9,6,0,0
12.3,24.8,0,26,11,78,1023.2,5,0,0
13.8,16,7.2,37,26,87,1012.6,7,1,0
11.5,20.2,0.4,35,20,58,1018.3,3,0,0
11.6,19.3,0,33,24,70,1018.1,7,0,0
9.8,18.4,4.8,54,35,50,1026.3,3,1,0
9.8,19,0,44,20,68,1023.3,NA,0,0
12,19.7,3.6,39,26,70,1014.5,2,1,0
13.9,23.6,2.4,46,30,63,1022,7,1,0
14.7,24.5,0,59,44,65,1018.4,NA,0,0
16.6,19.5,0,48,24,74,1014.9,NA,0,0
10.6,18.4,0,28,9,60,1024.1,3,0,0
7.9,19.3,0,28,6,75,1026.6,2,0,0
7,18.3,1.8,26,6,76,1028.5,1,1,0
5.7,19,2,37,15,74,1026.9,3,1,0
7.2,20.2,0.8,52,30,84,1026.9,7,0,0
10.5,23,0,56,31,62,1028,3,0,0
13.5,25.5,0,48,20,57,1028.5,1,0,0
16.5,22.1,NA,59,35,44,1019.2,NA,NA,0
9.1,17.3,NA,46,15,76,1019.3,NA,NA,0
7.4,17,5.2,26,7,82,1018,7,1,0
6.3,15.4,0,24,9,74,1013.3,7,0,0
5.6,17,0,39,26,80,1020.5,1,0,0
11.1,16.3,NA,37,17,68,1028.3,NA,NA,0
11.7,15.7,0,28,19,85,1031.1,8,0,0
5.2,18.3,0,56,30,88,1029.5,7,0,0
10.3,15.8,57.8,33,13,73,1025.2,7,1,0
11.8,15.3,0.6,19,0,78,1026.7,7,0,0
12,14.2,0,63,28,75,1023.2,7,0,0
6.8,16.4,NA,65,31,77,1019.1,NA,NA,0
9.7,14.9,0.4,59,20,71,1018.6,7,0,0
8.5,15.9,1.6,30,20,79,1018.6,7,1,0
4.8,15,0,30,17,85,1027.3,3,0,0
2.3,15.2,0,31,15,87,1026.1,1,0,0
3.2,15.4,0,31,15,82,1021.8,NA,0,0
2.9,14.8,0,26,13,74,1025.8,NA,0,0
1.5,14.2,0,24,9,86,1031.7,NA,0,0
2.1,12.1,0,19,9,97,1029.3,NA,0,0
4,17.2,0,22,9,94,1026.6,8,0,0
2.9,17.5,0,30,13,86,1024.3,NA,0,0
4.7,17.6,0,31,13,75,1022.9,NA,0,0
6.7,16.9,0,24,9,86,1025.2,NA,0,0
6.7,14.5,0,26,11,90,1028,NA,0,0
5.4,18.3,0,35,17,88,1027.5,NA,0,0
12.7,19.2,1.6,43,26,68,1022.7,7,1,0
9.9,16,0,69,35,73,1022.3,3,0,0
9.6,16.3,0,78,43,64,1009.2,6,0,0
4.3,15.1,4.4,26,9,83,1032.9,1,1,0
3.1,14.5,0,24,11,87,1037.3,1,0,0
3.1,15.2,0,43,22,80,1032.9,1,0,0
4.2,16,0,43,30,77,1034,7,0,0
12.5,19.5,18,43,9,79,1019.5,3,1,0
10.6,16.7,0,37,24,89,1023,3,0,0
10.5,18.2,0,63,26,80,1020.4,7,0,0
8,13.9,3.2,39,26,85,1024,7,1,0
10.6,14.4,0,26,19,61,1032.5,7,0,0
4.1,12.4,0,70,31,75,1028.4,7,0,0
10.3,16.2,2.2,35,13,80,1022,3,1,0
3.6,15.7,0,20,6,81,1026,NA,0,0
5.2,14.8,0,41,24,73,1023.1,3,0,0
11,16.8,6.2,69,26,66,1007.4,3,1,0
8.4,16.5,NA,59,31,72,1015.5,NA,NA,0
8.4,16.5,1.6,59,30,55,1012,1,1,0
7.4,17.9,1.2,54,26,64,1020.5,2,1,0
10.9,17.7,NA,74,39,62,1005.3,NA,NA,0
7.6,14,0.6,59,41,49,1009.8,4,0,0
5.3,13.5,0.6,52,30,64,1016,4,0,0
6.8,14.1,0.2,50,26,61,1015.8,4,0,0
11.5,17.4,NA,37,17,56,1024,NA,NA,0
10.9,19.1,0.4,39,22,67,1023.9,4,0,0
9.1,20.6,0,52,31,72,1020.9,7,0,0
11.3,22.5,0,44,28,73,1019.4,7,0,0
14.6,19.3,3.6,52,26,60,1011.2,5,1,0
10.6,22.5,1,52,35,72,1019.6,NA,0,0
14.5,23.8,0.2,69,50,45,1024.2,NA,0,0
14.8,21.2,0,46,15,72,1030.8,0,0,0
10.6,24.6,0,35,13,77,1031.9,1,0,0
14.2,23.9,0,83,33,48,1025.8,5,0,0
8.8,18.3,NA,43,9,70,1027.7,NA,NA,0
11.5,22.9,0.2,81,50,38,1012,7,0,0
11.9,17.2,0,52,28,66,1007.5,7,0,0
12,19.6,23.8,26,7,88,1003.4,7,1,0
9.9,24,2.4,81,46,62,1006.8,2,1,0
11.6,17.7,2,96,37,64,1001.5,6,1,0
8.2,16.5,1.4,52,20,67,1018.8,6,1,0
9.3,17.9,3,28,13,73,1015,7,1,0
11,21.8,1,28,7,65,1017.7,2,0,0
13.6,26.7,0,81,48,46,1013.1,3,0,0
9.4,19.5,2.6,48,28,56,1021.4,1,1,0
10.8,16,1.8,94,50,54,1005,1,1,0
6.6,22.1,0.8,61,39,47,1023.4,1,0,0
12.2,26.5,0,63,33,22,1023.2,NA,0,0
17.3,31.6,0,80,39,29,1013.1,NA,0,0
14.8,17.6,0,46,26,80,1015.1,8,0,0
7.2,16,6.4,67,28,57,1018.2,3,1,0
11.7,18.4,3.4,56,30,60,1017.4,7,1,0
12.2,19.9,0,35,17,56,1022,7,0,0
12.3,18.4,0,33,19,62,1024.4,7,0,0
10.3,17.8,1.4,46,28,52,1028.9,6,1,0
9.1,26,0,31,15,60,1028.2,NA,0,0
12.2,30.7,0,57,37,32,1018.5,0,0,0
20.2,25.8,0,56,28,26,1009.8,7,0,0
9.8,19.4,8,52,33,66,1024,5,1,0
10.7,17.5,7.8,43,19,71,1017.3,7,1,0
9.6,20.6,NA,31,17,71,1019.4,NA,NA,0
11.5,27.7,0,33,9,73,1016.4,1,0,0
14.4,18.9,NA,39,24,67,1012.9,NA,NA,0
11.9,24.1,0.2,52,20,74,1008.4,7,0,0
13.2,22.9,12,44,26,60,1014.5,7,1,0
10.3,29.1,0,44,9,60,1015.4,7,0,0
15.7,33.1,0,48,22,51,1014,7,0,0
12,19.3,8.4,50,28,61,1013.7,7,1,0
12.3,19.8,0.2,35,17,59,1021.7,NA,0,0
10.1,31,0,56,26,63,1020.5,NA,0,0
16.6,36,0,57,33,23,1016.1,1,0,0
11,24,2.4,39,19,58,1013,7,1,0
14.4,22.7,0,39,20,65,1013.8,7,0,0
14.4,20,0,44,22,49,1020.2,NA,0,0
14,21.7,0,48,20,67,1021.5,NA,0,0
14.8,21.4,0,35,15,67,1021.9,8,0,0
14.2,22.1,0,33,13,78,1022.1,8,0,0
13.9,26.9,0,30,19,81,1022.6,8,0,0
15.7,39.9,0,54,22,49,1013.7,7,0,0
21.3,24.2,0,56,31,61,1012.4,2,0,0
15.1,21.4,0,30,15,76,1016.8,NA,0,0
13.5,23.3,2.4,33,13,51,1020.3,7,1,0
12.3,31.8,0,43,20,62,1015.1,NA,0,0
17.7,27.6,0,54,13,34,1010,NA,0,0
16.4,22.4,0,35,15,75,1014.4,NA,0,0
14.8,36.5,0,72,39,58,1004.9,NA,0,0
14.4,20.9,0,52,30,49,1016.8,NA,0,0
11.6,22.6,0,37,19,56,1016.4,NA,0,0
12,25.4,0,31,15,60,1016.2,NA,0,0
15.2,23.6,4.8,39,17,98,1008.7,6,1,0
12.7,20.2,1.4,57,37,54,1015.1,6,1,0
14,20.8,0,54,35,52,1024,7,0,0
11.7,27.5,0,48,24,58,1022.7,4,0,0
14.3,33.3,0,48,30,64,1020.6,3,0,0
18.3,34.7,0,61,26,48,1018.2,4,0,0
17.8,22.7,0,35,17,80,1019.6,NA,0,0
16.5,22.8,0,35,19,67,1022.1,NA,0,0
15.2,31.1,0,31,17,71,1018.3,NA,0,0
18.3,42.8,0,72,31,31,1013,0,0,0
28.6,41.7,0,70,11,25,1014.1,6,0,0
16.2,22.8,NA,46,30,61,1014.7,NA,NA,0
17,24.8,0.4,46,31,69,1011.5,7,0,0
16.8,23.7,0,48,24,66,1013,7,0,0
16.2,24.3,0,41,24,53,1021,5,0,0
18.4,25.1,4.6,46,30,70,1018.3,8,1,0
16,30,0,31,17,70,1016.1,7,0,0
18.6,27,0,35,19,74,1013.8,7,0,0
18.6,30.2,0,28,17,79,1011.5,NA,0,0
18.3,39,0,31,13,67,1010.9,NA,0,0
22.7,34,0,57,35,33,1006.6,7,0,0
14.8,26.2,0.6,59,41,58,1022.3,5,0,0
13.9,31.1,0,39,28,53,1021.4,0,0,0
17.4,35.6,0,67,31,37,1015.7,6,0,0
22.9,36.6,0,65,31,29,1010.6,5,0,0
18.6,41,0,44,26,68,1012.6,NA,0,0
22.2,40.4,0,81,37,15,1006.7,NA,0,0
15.9,24.9,0,41,30,53,1020.4,2,0,0
14.6,27,0,31,15,67,1015.7,1,0,0
17.1,27.2,0,33,17,80,1014.1,7,0,0
18.9,26.9,0,24,13,75,1012.7,8,0,0
16.2,25.9,14.8,37,15,59,1014,7,1,0
14.5,30.4,0,41,11,66,1009.9,0,0,0
12.6,20.8,9.4,63,37,59,1009.1,2,1,0
14.2,23.8,NA,31,13,60,1023.8,NA,NA,0
14.6,25.2,0.6,37,15,69,1021.1,7,0,0
15.5,33,0,57,39,37,1009.6,5,0,0
15.1,22.6,0,46,24,82,1012.5,7,0,0
14.4,22.3,0.2,48,24,76,1021.2,7,0,0
13.8,23.5,0,41,20,57,1023.5,2,0,0
15.9,24.2,0,37,22,81,1022.7,NA,0,0
16.9,23.4,0,37,20,73,1023.4,NA,0,0
15.7,25.3,0,35,17,73,1025.2,7,0,0
16,33.7,0,52,30,70,1022,1,0,0
19.5,23,0,46,24,64,1015.8,7,0,0
14.3,21.4,0,35,19,52,1020.6,3,0,0
14.3,23.1,0,46,20,76,1022,8,0,0
15,28.4,0,31,20,74,1021.9,NA,0,0
16.5,33.1,0,54,24,55,1019.4,NA,0,0
21.3,32.7,0,72,31,43,1017.8,NA,0,0
16.7,22.2,2.2,43,19,78,1020.3,7,1,0
13.7,22.9,0,33,9,65,1020.9,7,0,0
14.2,24.9,5.8,54,28,66,1012.1,6,1,0
15.9,25.1,0,37,22,58,1019.1,7,0,0
13.7,22.7,0,33,17,68,1027.6,1,0,0
11.2,30.9,0,52,24,68,1024.4,0,0,0
12.5,19,4.4,37,24,83,1020.7,7,1,0
12.1,24.6,0.8,31,11,78,1024.1,7,0,0
14.6,26.5,NA,26,9,90,1020.1,NA,NA,0
16.6,30.9,0.8,52,28,72,1019.4,5,0,0
18.9,33.4,0,63,39,56,1016.1,3,0,0
23,24.9,0,72,26,49,1013.2,7,0,0
15.1,18.3,0.6,37,28,60,1019.9,8,0,0
14.6,20.7,0,41,24,67,1021.9,7,0,0
15,24.5,0,35,15,77,1021.6,NA,0,0
13,22.5,NA,35,24,78,1020.9,NA,NA,0
12.5,21.1,1,56,26,68,1023.8,2,0,0
12.6,21.9,0,35,24,67,1024,2,0,0
10,22.3,0,30,11,86,1021.2,7,0,0
11.9,19.4,6.6,26,2,74,1017.1,3,1,0
12.3,18.8,0.6,48,20,83,1015.1,7,0,0
6.5,20.9,0,50,35,76,1020.5,NA,0,0
9,19.3,0,54,26,52,1011.8,NA,0,0
9.5,17.6,0,41,19,57,1025.7,NA,0,0
6.5,22.4,0,81,31,66,1020.7,7,0,0
10.5,17.8,13.4,NA,41,89,1017.7,7,1,0
6.3,16.2,0,NA,19,73,1018.6,2,0,0
9.8,16.7,10.8,41,17,65,1017.2,7,1,0
9.7,16.5,1.2,35,17,52,1027.7,7,1,0
4.3,18.9,0,31,20,79,1028,0,0,0
7.8,20.1,13.2,26,0,93,1031.4,1,1,0
8.3,20.4,0,37,24,78,1028.7,3,0,0
8.7,20.5,0,59,28,64,1026,6,0,0
13.9,22.5,0,81,41,52,1021.9,6,0,0
16.8,23.2,0,74,24,48,1025,6,0,0
16.8,20.1,0,61,30,52,1025,NA,0,0
17.3,21.5,0,59,33,53,1023.5,NA,0,0
17.4,23.5,0,59,37,57,1020.7,5,0,0
11,23.8,1.6,50,17,83,1022.6,NA,1,0
12.2,20.5,NA,63,19,82,1015.7,NA,NA,0
12.3,22.1,0.6,63,31,83,1018.8,7,0,0
13,19,2,48,24,73,1010.7,7,1,0
9.8,15.9,0,19,2,80,1024.7,7,0,0
6.4,17.9,0,26,17,84,1027.1,1,0,0
11.9,17.1,5.2,26,15,85,1029.1,7,1,0
8.6,15.6,NA,19,11,69,1034.7,NA,NA,0
9.7,19,0.4,31,15,90,1031.4,7,0,0
6.9,16.6,0,57,30,77,1025,7,0,0
10.1,16.3,2.2,31,11,85,1028.6,7,1,0
11.1,14.3,0,17,0,62,1031.8,7,0,0
8,12.3,0,61,33,75,1025,7,0,0
9.3,15.5,0,61,31,75,1014.2,3,0,0
11.3,15.7,0,44,30,78,1017.6,NA,0,0
7.7,15.8,0,74,28,87,1022.4,NA,0,0
8.6,16,6.2,54,22,73,1011.8,7,1,0
11.2,16.8,0.6,67,30,61,1015.9,4,0,0
6.5,13.3,11.2,48,22,74,1017.8,7,1,0
8.3,13.4,0.4,31,17,71,1027.2,NA,0,0
10.8,17.3,0,31,13,65,1029.8,7,0,0
7.7,12.7,0,63,35,79,1025.1,1,0,0
10.3,14.1,NA,39,28,76,1014.6,NA,NA,0
9,16,0.8,59,26,87,1016.7,2,0,0
9.2,14.9,0,85,44,67,1011,7,0,0
7.7,15.6,4.6,54,33,72,1005.7,7,1,0
6.9,13.4,5.8,37,24,88,1032.9,7,1,0
9.7,14.7,2.2,57,24,78,1011.3,7,1,0
7.9,13.7,NA,15,0,84,1028.7,NA,NA,0
4.9,13.2,0.4,24,9,89,1026.7,7,0,0
5.6,12.5,0,17,9,93,1026.6,8,0,0
4.5,13.7,0,44,28,95,1024.2,7,0,0
9.7,16.9,1.4,63,31,60,1016.6,3,1,0
11.4,16.5,0,63,33,66,1010.4,7,0,0
11.9,19.1,0,59,30,65,1012.6,5,0,0
4.4,16.8,14.2,35,24,61,1033.4,6,1,0
10.6,16.5,0,33,20,59,1031.8,7,0,0
5.8,13.6,8.4,39,26,83,1030.6,7,1,0
6.4,13,0.6,31,20,87,1033.9,7,0,0
8.1,15.7,0,31,19,69,1036.3,6,0,0
10,15.1,0.4,20,2,58,1035.9,7,0,0
4,17.5,0,33,9,78,1030.5,0,0,0
5.9,13.4,0,31,19,93,1024.1,NA,0,0
7.5,16.7,0,43,31,73,1018.2,NA,0,0
10.7,13.9,1.2,31,20,74,1024.8,7,1,0
10.2,13.6,0,26,17,55,1027.1,NA,0,0
8.4,18.1,0,37,22,83,1029.6,7,0,0
10.7,16.7,1.4,39,24,84,1026.4,7,1,0
7.8,19.4,0,22,9,89,1028.6,7,0,0
7.1,19.9,0,28,19,83,1028.3,0,0,0
8.1,20.2,0,28,6,91,1029.8,8,0,0
8,15.3,0,19,9,84,1030,8,0,0
11.2,21.4,0,41,28,80,1026.3,NA,0,0
10.8,21.6,0,74,31,56,1019.2,NA,0,0
9.1,16.4,10.4,54,37,73,1017.9,6,1,0
7.8,15.4,0.4,31,15,56,1023.4,7,0,0
5.7,16.4,0,30,19,72,1021.1,7,0,0
5,16.9,0,26,13,87,1026.5,8,0,0
6.3,19.4,0,30,24,87,1030.9,NA,0,0
6.6,21.2,0,48,26,65,1029.8,NA,0,0
10.8,21.2,0,93,41,53,1021.7,4,0,0
7.3,20.9,NA,31,11,64,1021.9,NA,NA,0
9.3,18.7,0.2,26,7,87,1016.3,7,0,0
8.9,16.7,3.2,67,33,65,1013.7,6,1,0
8.6,15.7,1.4,39,26,64,1025.2,5,1,0
10,17.5,0,37,22,70,1028,NA,0,0
11.7,17.5,0,30,15,49,1031.5,NA,0,0
5.6,23.7,0,43,30,66,1029.9,0,0,0
10.2,25.8,0,39,24,45,1027.1,2,0,0
13.6,17.1,13.2,41,20,91,1016.9,8,1,0
10.7,19.5,0,28,9,74,1020,NA,0,0
8.8,23.4,0,67,30,63,1020.2,NA,0,0
15.5,28,0,102,61,43,1013,NA,0,0
14.4,23.6,0,56,31,45,1013.9,1,0,0
7.1,16.6,2.2,48,24,52,1022.9,1,1,0
9.4,17.9,0.2,44,24,68,1024.6,NA,0,0
10.8,19.4,0.4,28,9,80,1023.1,7,0,0
9,26.5,0,72,35,42,1015.6,NA,0,0
13.9,19.5,0,39,19,62,1017.2,NA,0,0
12.2,18.4,1.2,74,30,66,1011.9,7,1,0
8.8,18.8,0.8,46,20,63,1020.7,2,0,0
9.8,23.3,0,46,20,68,1022.8,3,0,0
13.6,24.9,0,61,24,44,1014.8,7,0,0
13.9,21.6,0,41,19,70,1016.3,NA,0,0
8.6,17.3,7.4,61,39,58,1021.7,7,1,0
8.4,17.5,0,35,19,52,1022.7,7,0,0
10.6,18.4,4.6,31,9,51,1027.2,6,1,0
