temp_min,temp_max,rain ,,wind_speed,humidity,pressure,,,CloudBurstTomorrow,,,,
9.2,14.9,0,,24,80,1023.8,,,0,,,,
3.1,12.2,1,,20,94,1019.1,,,0,,,,
-2,12.7,0,,17,90,1024.3,,,0,,,,
3.5,14.8,0.4,,13,97,1028.6,,,0,,,,
2.9,14.6,0,,17,95,1033.3,,,0,,,,
2,16,0.2,,6,96,1033.3,,,0,,,,
-0.3,13.9,0,,0,88,1031.4,,,0,,,,
3.4,12.8,0,,15,85,1027.4,,,0,,,,
6.4,13.7,0,,15,79,1018.3,,,1,,,,
6.4,9.8,11.2,,24,90,1009.7,,,1,,,,
7.3,13.9,5,,19,95,1012.4,,,0,,,,
1.8,13.9,0.4,,17,89,1021.9,,,0,,,,
1.5,12.1,0.4,,13,88,1028.1,,,0,,,,
2.5,12.9,0.2,,19,76,1031,,,0,,,,
6.4,12.8,0,,17,61,1029.6,,,0,,,,
-1,13.6,0,,2,88,1026.2,,,0,,,,
-0.6,11.6,0,,13,95,1022.8,,,0,,,,
2,14.7,0,,15,73,1016.6,,,0,,,,
3,14.5,0.2,,19,78,1017,,,1,,,,
3.6,15,2,,33,78,1010.9,,,0,,,,
-0.1,11.9,0.4,,19,84,1020.4,,,0,,,,
-1.8,13.8,0,,20,86,1024.3,,,0,,,,
2.7,9.7,0,,0,76,1017.9,,,1,,,,
2.5,11.1,7.6,,37,85,1019.6,,,0,,,,
6.3,13.5,0,,15,72,1027.3,,,0,,,,
1.9,14.1,0,,28,73,1029.6,,,0,,,,
5.7,15.3,0,,17,70,1029.4,,,0,,,,
-0.6,14.3,0,,17,81,1027.5,,,0,,,,
6.3,12.3,0,,13,73,1018.1,,,1,,,,
0.2,13.2,2,,20,99,1016.8,,,0,,,,
5.5,12.5,0.8,,20,99,1013.3,,,1,,,,
5.8,10.6,9.6,,24,97,999.3,,,1,,,,
6,12.3,7.2,,24,73,1014.1,,,0,,,,
-1.8,10.6,0,,9,71,1024.5,,,1,,,,
3.1,10.5,2.8,,11,94,1023.2,,,0,,,,
1.6,16.1,0,,30,71,1016.8,,,0,,,,
7.7,17.6,0,,24,69,1007.6,,,0,,,,
4.5,15.3,0.2,,35,83,1003.4,,,1,,,,
4.8,12.2,1.4,,30,97,1010.2,,,0,,,,
2.6,11.2,0.4,,15,90,1019.4,,,1,,,,
1.3,13.2,1.6,,17,85,1021.4,,,0,,,,
-2.1,13.1,0,,20,83,1024.9,,,0,,,,
1.6,17.4,0,,24,76,1023,,,0,,,,
8.1,17.5,0,,26,58,1008,,,1,,,,
5.3,11.6,2,,24,70,1013,,,0,,,,
2.5,13.7,1,,22,94,1019.6,,,0,,,,
0.1,15.2,0,,7,68,1026.6,,,0,,,,
-1.5,17.2,0.2,,11,75,1025.1,,,0,,,,
2.2,19.6,0,,13,75,1022.7,,,0,,,,
4.4,22.9,0,,22,65,1020.9,,,0,,,,
8.9,18.7,0,,35,32,1003,,,0,,,,
10.4,16.4,1,,26,86,1005.8,,,1,,,,
6.8,13.9,7.8,,30,81,1005.7,,,1,,,,
7.8,16.4,1.8,,26,82,1018.8,,,0,,,,
6.3,16.7,0.2,,7,78,1026.8,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
3.6,23.6,0,,24,67,1018.8,,,1,,,,
4.8,13.2,4,,26,73,1015.1,,,0,,,,
-0.6,13.3,0.8,,15,93,1021.3,,,0,,,,
7.7,15.3,0.2,,11,75,1026.6,,,0,,,,
2.9,14.8,0,,13,82,1021.6,,,0,,,,
9.4,16.4,0.2,,6,76,1019.8,,,1,,,,
7.8,13.9,1.8,,4,95,1016.5,,,0,,,,
1.7,17.5,0.8,,19,82,1017.4,,,1,,,,
9.5,21.8,1.2,,24,88,1014.7,,,0,,,,
10.9,18.8,0,,28,81,1015.6,,,0,,,,
2.1,19.9,0,,4,73,1019.3,,,0,,,,
5.7,17.2,0.2,,26,67,1008.4,,,0,,,,
4.3,14.3,0,,15,64,1018,,,0,,,,
-1.2,17.4,0,,13,64,1023.2,,,0,,,,
1.9,21.6,0,,31,55,1018.7,,,0,,,,
7.5,28,0,,13,48,1009.8,,,0,,,,
11.5,17.7,0,,22,55,999.5,,,1,,,,
4.6,12.7,11,,28,65,1010.4,,,1,,,,
2.3,14.5,2.2,,20,81,1022.3,,,0,,,,
2.3,17.2,0,,22,75,1031,,,0,,,,
2.3,22,0,,4,67,1032.9,,,0,,,,
3.5,24.9,0,,17,57,1026.6,,,0,,,,
5.7,29.5,0,,26,34,1016.3,,,0,,,,
6.3,19.7,0,,17,64,1017.5,,,0,,,,
9.1,11.2,0.4,,9,84,1017.3,,,1,,,,
3.4,15.4,8.2,,20,85,1020.7,,,0,,,,
4.6,15.7,0,,17,62,1016.9,,,0,,,,
2.5,17.4,0,,20,71,1014.7,,,0,,,,
3.9,14.9,0.4,,15,78,1012.7,,,1,,,,
4.9,13.3,2.8,,22,93,1009.1,,,1,,,,
4.7,14.8,1.8,,26,80,1019.8,,,0,,,,
7.6,18.3,0,,13,93,1023.5,,,0,,,,
0.3,22.5,0,,11,72,1025.2,,,0,,,,
9,29.7,0,,28,61,1020.6,,,0,,,,
9.7,21.3,0,,22,55,1013.4,,,1,,,,
2.1,18.6,1.4,,15,69,1021.1,,,0,,,,
3.2,22,0,,15,72,1020.6,,,0,,,,
9,29.6,0,,20,63,1013.8,,,0,,,,
7.2,23.9,0,,15,71,1014.7,,,0,,,,
6.5,19.7,0,,24,61,1017.9,,,0,,,,
4.7,18.6,0,,19,61,1023.2,,,0,,,,
3.5,22.7,0,,28,55,1025.9,,,0,,,,
6.8,24.8,0,,19,60,1019.7,,,0,,,,
13.2,22.5,0,,30,68,1008.8,,,0,,,,
7.3,17.7,0,,24,70,1014.5,,,1,,,,
5.1,18.7,2.4,,15,67,1020.7,,,0,,,,
3.1,24,0,,7,66,1023.7,,,0,,,,
9.6,27.9,0,,24,55,1020.7,,,0,,,,
8,31.2,0,,19,53,1015.3,,,0,,,,
12.5,33.8,0,,24,43,1013.7,,,1,,,,
11,17.1,2.2,,30,87,1009.8,,,0,,,,
8.3,19.8,0,,11,62,1019.2,,,0,,,,
7.3,24,0,,11,67,1017.3,,,0,,,,
8.3,31.2,0,,15,56,1016.3,,,0,,,,
14.2,27.8,0,,15,51,1012,,,0,,,,
17.2,25.6,0,,7,49,1008.7,,,1,,,,
10.8,23.3,2.2,,9,98,1011.3,,,0,,,,
8.1,24.9,0,,15,62,1011.9,,,0,,,,
6.1,20.6,0,,20,56,1019.1,,,0,,,,
3.9,22.3,0,,11,61,1025.2,,,0,,,,
7.6,26.8,0,,28,57,1025,,,0,,,,
14.6,29.8,0,,28,43,1017.5,,,0,,,,
6,21.2,0,,22,58,1021.9,,,0,,,,
7.2,25.6,0,,17,54,1018.4,,,0,,,,
6,21.1,0,,20,41,1015.1,,,0,,,,
8.3,20.8,0,,24,56,1015.1,,,0,,,,
7.1,23.2,0,,13,61,1016.2,,,0,,,,
4.9,21.8,0,,24,55,1014.4,,,0,,,,
4.6,26.5,0,,9,58,1019.7,,,0,,,,
9.3,29.1,0,,30,49,1020.8,,,0,,,,
12.5,24.6,0,,28,33,1011.2,,,0,,,,
5.6,26.8,0,,20,52,1019,,,0,,,,
10,30.3,0,,17,61,1018.1,,,0,,,,
13.2,34.1,0,,17,47,1014.1,,,0,,,,
17.3,33.7,0,,17,39,1013.4,,,0,,,,
12.3,29.7,0,,19,50,1014.8,,,0,,,,
16.1,28.5,0.8,,15,76,1015.3,,,1,,,,
14.9,34.2,1.2,,11,59,1013.9,,,0,,,,
20.7,40.1,0,,19,55,1009.9,,,0,,,,
22.4,33.6,0,,19,41,1009.6,,,0,,,,
10.8,33.5,0,,22,35,1013,,,0,,,,
11.4,28.6,0,,20,54,1016,,,0,,,,
13.2,37.7,0,,6,31,1015.4,,,0,,,,
18.2,40.8,0,,31,31,1010.1,,,0,,,,
21.7,38.2,0,,19,42,1010.3,,,0,,,,
16.4,34.8,0,,24,49,1019.1,,,0,,,,
18.8,41,0,,17,43,1016.4,,,0,,,,
15.9,35.6,0,,24,32,1002,,,0,,,,
11.3,23.5,0,,24,57,1005.1,,,0,,,,
9,30.5,0,,11,53,1007.5,,,0,,,,
14.8,40.6,0,,30,27,1005.5,,,0,,,,
16,25.5,0,,15,60,1010.6,,,0,,,,
15.1,20.7,0,,15,63,1012.3,,,0,,,,
6.9,26.4,0.6,,13,56,1019.2,,,0,,,,
10.6,31.5,0,,13,50,1017.2,,,0,,,,
14.9,35.5,0,,20,36,1014.2,,,0,,,,
16.8,41.3,0,,22,28,1008.3,,,0,,,,
21.2,34.8,0,,26,15,998.6,,,0,,,,
13,27.4,0,,24,56,1013.5,,,0,,,,
11.9,33.3,0,,20,53,1014.4,,,0,,,,
15.1,35.5,0,,15,59,1010.8,,,0,,,,
13.1,30.7,0,,17,65,1010.4,,,0,,,,
13.8,28.6,0,,11,60,1015.8,,,0,,,,
13.4,34.9,0,,11,56,1014.2,,,0,,,,
19,30,0,,33,33,1007.1,,,0,,,,
12.6,25.9,0,,22,54,1012.2,,,0,,,,
12.3,27.2,0,,20,66,1010.4,,,0,,,,
11.6,31.5,0,,15,63,1009.1,,,0,,,,
13.3,24.5,0,,13,61,1010.8,,,0,,,,
7.1,27.8,0,,19,54,1014.8,,,0,,,,
12.3,29.5,0,,33,48,1010.7,,,0,,,,
13.3,25,0.2,,30,55,1019.1,,,0,,,,
12.1,29,0,,15,64,1022.8,,,0,,,,
10.5,29.2,0,,9,60,1022.3,,,0,,,,
13.9,30.4,0,,11,55,1021.3,,,0,,,,
15.6,30.4,0,,15,61,1020.1,,,0,,,,
16.4,32.7,0,,13,55,1017.6,,,0,,,,
19.9,34.1,0,,11,53,1017.4,,,0,,,,
21.6,35.1,0,,11,55,1018.9,,,0,,,,
21.1,34.1,0,,17,53,1017.7,,,0,,,,
19.5,35.2,0,,6,51,1017.2,,,0,,,,
19.5,36.1,0,,7,46,1017.4,,,0,,,,
19.7,35.8,0,,11,54,1016.6,,,0,,,,
23.9,28.9,0,,22,45,1007.8,,,0,,,,
11.9,26.5,0,,19,62,1014.2,,,0,,,,
11.7,28,0,,13,70,1016.6,,,0,,,,
15.5,23.3,0,,15,68,1014.3,,,0,,,,
8.7,19.9,0,,22,70,1022.2,,,0,,,,
5.8,22,0,,20,76,1023.4,,,0,,,,
10.8,25.4,0,,15,68,1023.2,,,0,,,,
12,28.5,0,,22,61,1021.4,,,1,,,,
16.2,23.6,5.8,,26,71,1007,,,1,,,,
10.1,19.7,3.2,,15,83,1013.4,,,0,,,,
7.9,23.5,0,,20,80,1017.3,,,0,,,,
9.9,26.2,0,,24,68,1015.1,,,0,,,,
10.3,24.6,0,,15,76,1019.1,,,0,,,,
11.2,30.2,0,,19,62,1016.5,,,0,,,,
14.5,35.8,0,,33,52,1011,,,1,,,,
14.1,20,15.2,,30,89,1015.5,,,0,,,,
4.8,17.5,0.2,,11,74,1021.9,,,0,,,,
6.6,19.8,0,,19,79,1017,,,0,,,,
10.6,21.1,0,,17,78,1013.9,,,0,,,,
6.3,20.4,0,,19,89,1019.6,,,0,,,,
10.3,22.6,0,,20,75,1018.5,,,0,,,,
7.2,19.3,0,,26,71,1023.8,,,0,,,,
9.6,23.3,0,,22,66,1027.8,,,0,,,,
11.3,25.6,0,,15,73,1029.4,,,0,,,,
13.2,26.2,0,,15,68,1026.2,,,0,,,,
12.1,27.6,0,,11,63,1024,,,0,,,,
11.1,27.7,0.6,,7,64,1024.9,,,0,,,,
13.8,26.8,0,,7,69,1026.1,,,0,,,,
11,28.1,0,,9,66,1023.7,,,0,,,,
9.6,26.9,0,,7,51,1023.7,,,0,,,,
12.1,28.2,0,,13,69,1023.8,,,0,,,,
14.2,26.3,0,,17,45,1015.9,,,0,,,,
13.9,27,0,,2,78,1012,,,0,,,,
8.9,20.4,0,,13,68,1012.2,,,0,,,,
8.1,20.8,0,,13,63,1016.7,,,0,,,,
6.5,19.9,0,,9,65,1017.1,,,0,,,,
6.1,20.4,0,,22,68,1018.8,,,0,,,,
4.8,16.8,0,,26,51,1025.1,,,0,,,,
6.8,19,0,,15,65,1021.9,,,0,,,,
4.7,20.8,0,,28,65,1014,,,1,,,,
9.5,19.2,3,,20,97,1008.5,,,1,,,,
8.7,18.2,1.4,,13,79,1015.4,,,0,,,,
10.7,19.1,0,,19,68,1020.5,,,0,,,,
3.8,20.6,0,,22,76,1022.4,,,0,,,,
7.2,21.9,0,,9,87,1023.8,,,0,,,,
6.3,24.8,0,,26,76,1020.8,,,0,,,,
14.4,23.4,0,,19,47,1015.3,,,0,,,,
8.2,17.9,0,,4,57,1023.8,,,0,,,,
7.2,18.4,0,,9,64,1025.9,,,0,,,,
5.6,18.1,0,,26,67,1021.8,,,0,,,,
-0.1,18.6,0,,9,68,1028,,,0,,,,
0.8,18.9,0,,24,64,1024.7,,,0,,,,
8.9,16.4,0,,20,53,1025.1,,,0,,,,
0.1,17,0,,13,66,1026.6,,,0,,,,
4.1,17.1,0,,15,66,1025.9,,,0,,,,
8.8,17,0,,19,64,1026.9,,,0,,,,
6.5,22.7,0.2,,15,66,1029.2,,,0,,,,
7.8,23.3,0,,4,76,1030.5,,,0,,,,
7.4,22.8,0,,17,75,1031,,,0,,,,
6.6,23.5,0,,19,78,1028.2,,,0,,,,
6.7,21.1,0,,17,64,1020.8,,,1,,,,
10.5,14.5,10.6,,19,90,1014.6,,,1,,,,
2.5,12.4,2.2,,19,99,1013.6,,,1,,,,
5.4,13.3,5.8,,28,99,1009.5,,,0,,,,
6.6,15.8,0.8,,30,96,1010.4,,,0,,,,
4.4,14.7,0.2,,15,89,1016.9,,,0,,,,
2.9,13.7,0.2,,19,89,1018.7,,,0,,,,
0,15.3,0.2,,7,94,1020.4,,,0,,,,
6.3,14.6,0.8,,0,97,1017.7,,,1,,,,
0.5,15.4,2.8,,6,99,1018,,,0,,,,
6.6,11.8,0,,9,82,1012.9,,,1,,,,
4.5,16.4,1.2,,22,86,1018.6,,,0,,,,
1.1,17.1,0.2,,15,82,1024.7,,,0,,,,
1.9,17.3,0.2,,15,99,1027.4,,,0,,,,
1,15.1,0,,13,99,1029.6,,,0,,,,
2.4,15.5,0,,6,98,1030.5,,,0,,,,
4.3,16.5,0,,15,85,1029.9,,,0,,,,
2.1,18.5,0.2,,17,91,1026.9,,,1,,,,
8.6,13.8,2,,0,92,1024.4,,,1,,,,
11.3,16.6,12,,15,99,1023.8,,,1,,,,
13.1,14.9,23.4,,2,99,1014.1,,,1,,,,
7.9,15.4,7.2,,19,80,1017.7,,,0,,,,
4,14.6,0.2,,20,90,1025.7,,,0,,,,
6.1,15.5,0,,11,83,1027.1,,,0,,,,
9.3,13,0,,13,88,1024,,,0,,,,
10,14.9,0,,17,93,1018.8,,,1,,,,
10.5,13.7,2.8,,17,94,1019.8,,,0,,,,
1.1,13.8,0.2,,9,99,1031.3,,,0,,,,
-0.4,12.3,0,,0,94,1027.9,,,0,,,,
-0.7,14.9,0.2,,13,99,1020.7,,,0,,,,
5.2,16.4,0,,13,88,1020.3,,,1,,,,
9.5,11.2,10.4,,13,96,1010.2,,,1,,,,
9.7,13.7,18,,19,89,1008.1,,,0,,,,
10.4,13.8,0.2,,26,77,1012.8,,,0,,,,
2.9,13.3,0,,24,75,1019.7,,,0,,,,
-0.1,13.4,0.2,,20,99,1021,,,0,,,,
-0.1,13.4,0,,17,92,1015.6,,,0,,,,
1.7,14.3,0,,22,88,1017.9,,,0,,,,
3.2,13.3,0,,15,80,1026.3,,,0,,,,
-1.3,11.7,0,,4,86,1025.9,,,0,,,,
-0.5,12.6,0.4,,13,93,1021.7,,,0,,,,
2.2,13.6,0,,15,77,1025,,,0,,,,
1.8,14.5,0.2,,11,74,1030.5,,,0,,,,
0.8,14.8,0,,13,86,1028,,,0,,,,
6,16.4,0,,7,84,1025.1,,,0,,,,
-1.3,16.2,0,,4,91,1024.6,,,0,,,,
1.1,16.3,0,,4,86,1023.3,,,0,,,,
4.5,18.2,0,,0,81,1024.7,,,0,,,,
2,16,0,,11,87,1026.9,,,0,,,,
0.5,16,0,,11,99,1028.9,,,0,,,,
6.6,14.7,0,,15,97,1025.7,,,0,,,,
10.1,15.9,0,,17,95,1025.2,,,0,,,,
2.3,15.1,0,,24,99,1024,,,0,,,,
4.6,14.1,0,,22,77,1012,,,1,,,,
4.7,11.9,5,,30,80,1010.5,,,0,,,,
5,13.5,0.2,,13,96,1019,,,1,,,,
0.9,11.3,2.2,,13,99,1026.6,,,0,,,,
-0.9,13.5,1,,9,99,1033.3,,,0,,,,
-2.1,12.9,0,,9,99,1036.8,,,0,,,,
0.2,13.6,0,,11,74,1032.6,,,0,,,,
1.1,12.4,0.2,,11,85,1033.7,,,0,,,,
2.2,14.4,0.4,,11,99,1030.2,,,0,,,,
5.8,13.1,0,,13,97,1027.2,,,1,,,,
10,13,22.6,,24,97,1020.9,,,1,,,,
11,16.5,11.4,,7,99,1020.8,,,0,,,,
10.1,14,0,,9,99,1023.8,,,0,,,,
7.7,16,0,,17,99,1020.9,,,0,,,,
9.9,19.5,0,,28,75,1012.2,,,1,,,,
11.3,13.8,10.4,,24,88,1006.1,,,1,,,,
6,8.9,10.8,,24,98,1004,,,1,,,,
2.7,8.3,5.8,,7,99,1013.2,,,0,,,,
0.6,10.3,1,,13,99,1016.3,,,0,,,,
1.8,12.2,0,,11,98,1024.9,,,0,,,,
1.9,14.2,0,,13,84,1031.9,,,0,,,,
-1.8,9.9,0.2,,15,99,1030.3,,,0,,,,
2.3,12.5,0,,13,99,1027.2,,,0,,,,
2.6,12.5,0,,17,96,1028,,,0,,,,
6.3,13.9,0,,0,74,1022.5,,,1,,,,
3.3,16.7,5.6,,13,99,1019.6,,,0,,,,
4.5,14.1,0.2,,11,93,1022.4,,,0,,,,
-0.8,14.1,0.2,,7,69,1025.7,,,0,,,,
-2.2,12.4,0,,13,96,1023.7,,,0,,,,
1.8,12,0,,22,74,1014.3,,,1,,,,
-0.4,11.4,1.8,,26,99,1015.9,,,1,,,,
4.2,11.7,10.8,,19,98,1015.6,,,0,,,,
6.2,13.4,0.6,,19,98,1015.3,,,1,,,,
9.3,14.6,8.2,,22,87,1009,,,0,,,,
0.7,11.3,0.2,,15,92,1012.5,,,1,,,,
4.8,14.1,16.8,,15,79,1017.8,,,1,,,,
4.5,9.6,3.8,,17,98,1016.2,,,1,,,,
2.8,14.6,6.2,,13,99,1017.8,,,0,,,,
1.5,15.8,0,,19,99,1017.3,,,1,,,,
5.9,13.8,1.2,,28,80,1003.8,,,0,,,,
2.9,14.1,0.2,,20,93,1014,,,0,,,,
5.5,11.9,0,,50,75,1007,,,1,,,,
-1.1,14.9,3,,17,88,1022.2,,,0,,,,
2.3,15.5,0,,35,79,1017.2,,,1,,,,
7,13.1,2.2,,24,89,1009.3,,,1,,,,
7.7,15.6,4.2,,33,69,1009.3,,,1,,,,
3.6,10.4,2.8,,17,82,1012.2,,,1,,,,
1.2,10.9,1.6,,20,84,1018.2,,,1,,,,
-0.1,11,2.4,,13,99,1017.8,,,1,,,,
3.7,12.6,6.6,,19,95,1011.3,,,1,,,,
8.5,16.2,8.4,,28,90,1011.5,,,0,,,,
10,15.4,0.2,,4,83,1023.8,,,0,,,,
4.7,14.2,0.2,,15,96,1025.6,,,0,,,,
3.5,17.2,0,,9,82,1025.6,,,0,,,,
6.6,19.3,0,,15,88,1022.1,,,0,,,,
9.6,20.1,0,,24,83,1019.8,,,0,,,,
12.2,17.5,0.2,,26,79,1013.8,,,1,,,,
10.1,17.1,4.2,,15,88,1013.9,,,1,,,,
3.2,21.1,2.8,,17,95,1020.9,,,0,,,,
7.4,21,0,,19,72,1026.2,,,0,,,,
8.7,23.3,0.2,,4,73,1030.6,,,0,,,,
8.8,23.9,0,,15,81,1032.7,,,0,,,,
8.4,23.8,0.2,,22,69,1028.1,,,0,,,,
14.3,19.8,0,,0,75,1024.8,,,0,,,,
11.8,13.4,1,,0,77,1027.1,,,1,,,,
4.6,17.5,3,,20,89,1026,,,0,,,,
2.7,18.4,0.2,,6,71,1027.8,,,0,,,,
10.4,25.1,0,,20,64,1015.6,,,0,,,,
10.3,15.3,0,,24,75,1009,,,0,,,,
3.2,16,0,,20,94,1012.8,,,0,,,,
0.6,14.1,0.4,,19,71,1017.8,,,0,,,,
2.2,11.9,0,,13,58,1017.9,,,0,,,,
5.5,18.1,0.8,,13,68,1015.5,,,0,,,,
5.7,20,0,,22,72,1017.3,,,1,,,,
11.1,13.6,3,,13,87,1008.4,,,1,,,,
7.4,18.2,27.2,,15,86,1003.6,,,0,,,,
7.9,16,0.2,,37,91,1001.7,,,0,,,,
5.1,15.6,0.6,,19,71,1008.4,,,1,,,,
6.2,15.4,4.8,,28,83,1009.3,,,1,,,,
0.4,18,1.4,,17,74,1016.9,,,1,,,,
6.4,19.7,1.4,,13,74,1011.6,,,0,,,,
5.7,25.1,0,,24,76,1008.5,,,0,,,,
6.7,21.9,0,,20,58,1005.6,,,0,,,,
9.6,22,0,,20,70,1007.3,,,1,,,,
10.1,15.6,15,,37,69,1007.3,,,0,,,,
0.8,19.6,0.6,,24,67,1018.8,,,0,,,,
4.2,17.2,0.2,,24,70,1011.7,,,0,,,,
1.7,21,0,,19,75,1017.2,,,0,,,,
8,24.5,0,,19,67,1008.9,,,1,,,,
12,15.5,6.2,,31,70,1003.1,,,0,,,,
5.6,16.2,0.2,,28,62,1009.3,,,1,,,,
3.4,15.6,1.4,,19,68,1019,,,0,,,,
0.1,19.4,0,,19,63,1023.5,,,0,,,,
5.5,25.9,0,,24,57,1014.1,,,0,,,,
4.2,18.2,0,,26,85,1008.5,,,0,,,,
1.5,18.4,0,,22,68,1014.6,,,0,,,,
6.7,21,0,,13,69,1018,,,0,,,,
4.6,28.9,0.2,,22,63,1015.9,,,0,,,,
10.2,24.7,0,,19,57,1002.6,,,0,,,,
2.2,19.3,0.4,,24,73,1017,,,0,,,,
3.1,25.1,0,,22,66,1014.2,,,0,,,,
4.6,17.9,0,,24,66,1001.6,,,0,,,,
4.5,15.2,1,,20,89,1020.3,,,0,,,,
-0.5,19.9,0,,26,75,1022.9,,,0,,,,
3.4,26.8,0.2,,37,40,1011.8,,,0,,,,
9.7,14.5,0,,35,69,1007.2,,,0,,,,
-1.5,21.6,0.2,,19,71,1025.1,,,0,,,,
4.2,26.5,0,,24,45,1025.3,,,0,,,,
7.2,33.3,0,,28,44,1015.7,,,0,,,,
17.4,24.2,0,,7,53,1012.7,,,0,,,,
13.9,21.2,0,,7,70,1010.4,,,1,,,,
12.1,18.1,20.6,,24,83,1008,,,0,,,,
5.4,15.4,0,,31,66,1019.5,,,0,,,,
0.2,16,0.2,,15,72,1025.9,,,0,,,,
1.8,18.5,0,,19,67,1025,,,0,,,,
3.8,20.3,0,,9,73,1023.9,,,1,,,,
10.5,22.5,1.4,,24,86,1014.7,,,0,,,,
9.5,19.5,0,,30,59,1016.2,,,0,,,,
6.4,20.6,0,,19,65,1021.8,,,0,,,,
8,20.9,0,,15,65,1023.5,,,0,,,,
3.8,27.3,0.2,,13,47,1021.3,,,0,,,,
7.3,29.5,0,,24,54,1016.8,,,0,,,,
10.9,18.8,0,,26,53,1018.2,,,0,,,,
4.8,19.2,0,,26,59,1028.1,,,0,,,,
4,25.9,0,,4,56,1027.3,,,0,,,,
7.5,30.4,0,,22,39,1019.3,,,0,,,,
11.6,33,0,,15,43,1011.3,,,0,,,,
13.9,22,0,,0,68,1007,,,0,,,,
8.3,19.5,0.8,,26,67,1014.7,,,0,,,,
5.2,18.9,0,,28,61,1020.4,,,0,,,,
8.1,18.3,0,,19,55,1021.7,,,1,,,,
9.9,14,4.6,,13,87,1016.1,,,1,,,,
8.9,17,14,,20,80,1015.3,,,0,,,,
10.4,19.1,0.2,,20,73,1017.3,,,0,,,,
3.9,19.7,0,,24,64,1018.8,,,0,,,,
8.5,22.5,0,,19,62,1017,,,0,,,,
10.5,25.4,0,,17,56,1017.8,,,0,,,,
9.1,29,0,,9,57,1015.8,,,0,,,,
10.1,33.9,0,,19,43,1010.6,,,0,,,,
13.7,24.2,0,,20,61,1008.7,,,0,,,,
9.6,24.9,0,,22,73,1009,,,0,,,,
10.2,21.4,0,,19,65,1008.9,,,0,,,,
8.5,21.9,0,,24,79,1007.7,,,1,,,,
11,21.9,2,,15,63,1010.3,,,0,,,,
10.6,25.8,0,,19,60,1012.5,,,0,,,,
10.1,29.3,0,,11,48,1015.9,,,0,,,,
11.4,33.3,0,,20,41,1015.2,,,0,,,,
13.6,25.1,0,,22,37,1005.3,,,1,,,,
9.5,20.7,2.4,,22,65,1013,,,0,,,,
8.6,24.8,0,,11,56,1019.9,,,0,,,,
10.3,31,0,,28,51,1020.8,,,0,,,,
12.7,36.3,0,,24,30,1016,,,0,,,,
16.4,35,0,,17,28,1010.6,,,1,,,,
17.7,19.2,15.6,,9,93,1002.1,,,1,,,,
7.6,14.3,10.4,,26,68,1002.4,,,1,,,,
5.8,20.9,4.4,,17,69,1017.2,,,0,,,,
7.4,26.8,0.2,,15,66,1020.9,,,0,,,,
11,31.2,0,,26,46,1014.2,,,0,,,,
16.5,22.5,0,,19,50,1002.9,,,1,,,,
10.4,21.2,8.6,,24,66,1008.6,,,0,,,,
11.9,22.8,0.2,,24,66,1010.5,,,0,,,,
5.3,26.2,0,,20,63,1012.8,,,0,,,,
9.7,28.4,0,,20,69,1013.8,,,0,,,,
8.4,24.3,0,,22,54,1018.6,,,0,,,,
10,29.1,0,,13,57,1019.4,,,0,,,,
12.2,31.5,0,,15,62,1019.5,,,0,,,,
11.4,33.1,0,,11,53,1019.7,,,0,,,,
15.2,36.6,0,,11,42,1019.8,,,0,,,,
19.1,40.7,0,,20,43,1015.3,,,0,,,,
17.8,41.5,0,,31,33,1012.3,,,1,,,,
16.3,29.3,2,,20,55,1012.8,,,0,,,,
19.8,27.9,0,,17,56,1007.7,,,1,,,,
14.5,23,5.4,,24,87,1011,,,0,,,,
6.3,28.1,0,,15,61,1019.1,,,0,,,,
12.1,30.9,0,,17,47,1014.9,,,0,,,,
11,32.6,0,,26,43,1010.9,,,0,,,,
11.9,28.3,0,,13,67,1012.6,,,0,,,,
12.4,38.4,0,,31,50,1006.9,,,0,,,,
8,25.4,0,,20,46,1015.8,,,0,,,,
6.7,27.6,0,,30,55,1015.2,,,0,,,,
7,30.3,0,,19,52,1015.4,,,0,,,,
13,28.1,0.2,,11,43,1010.5,,,1,,,,
14.2,26.4,1.4,,11,69,1008.6,,,0,,,,
14.7,28.2,0,,26,59,1002.8,,,0,,,,
7.8,25.2,0,,30,61,1007.4,,,0,,,,
6.2,25.2,0,,43,52,1007.7,,,0,,,,
10.9,21.8,0,,28,52,1015.7,,,0,,,,
9,21.8,0,,33,50,1022.3,,,0,,,,
10.5,28.2,0,,13,50,1020.6,,,0,,,,
16.4,31.6,0,,19,47,1019.2,,,0,,,,
14.3,33.2,0,,11,62,1019.4,,,0,,,,
18.1,35.2,0,,26,45,1017.1,,,0,,,,
13.6,35.5,0,,19,53,1018.5,,,0,,,,
18.2,38.8,0,,11,34,1016.8,,,0,,,,
22.4,43.8,0,,20,30,1014.8,,,0,,,,
21.1,43.2,0,,19,37,1016,,,0,,,,
28.6,42.7,0,,17,28,1015.7,,,0,,,,
23.2,43.4,0,,13,21,1010.7,,,0,,,,
23.6,36.6,0,,11,45,1010.6,,,0,,,,
13.1,29.1,0,,24,58,1011.6,,,0,,,,
15.4,29.3,0,,26,60,1009.2,,,0,,,,
13.3,28.6,0,,20,63,1011.2,,,0,,,,
13.3,29.8,0,,24,61,1018.6,,,0,,,,
13.8,33.9,0,,11,54,1018.7,,,0,,,,
